"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6324,84, ,B2,290 BENNETT AVENUE                       ,            ,10312, 2 , -   , 2 ," 8,442 "," 4,264 ",1980,1,B2, -   ,7/27/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6324,216, ,B2,337 SOUTH RAILROAD ST                    ,            ,10312, 2 , -   , 2 ," 11,900 "," 3,846 ",1986,1,B2," 750,000 ",10/14/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6332,46, ,S2,877 HUGUENOT AVENUE                      ,            ,10312, 2 , 1 , 3 ," 18,626 "," 4,512 ",1930,1,S2," 1,250,000 ",4/12/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6551,28, ,B1,240 ARBUTUS AVENUE                       ,            ,10312, 2 , -   , 2 ," 7,643 "," 3,990 ",2015,1,B1," 1,555,000 ",5/24/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6561,29, ,B2,10 ARBUTUS AVENUE                        ,            ,10312, 2 , -   , 2 ," 7,702 "," 5,043 ",2010,1,B2," 795,000 ",8/11/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6578,31, ,B2,56 KINGDOM AVENUE                        ,            ,10312, 2 , -   , 2 ," 8,000 "," 3,520 ",1980,1,B2, -   ,11/21/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6578,31, ,B2,56 KINGDOM AVENUE                        ,            ,10312, 2 , -   , 2 ," 8,000 "," 3,520 ",1980,1,B2, -   ,11/8/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6583,49, ,B2,1020 HUGUENOT AVENUE                     ,            ,10312, 2 , -   , 2 ," 4,429 "," 2,640 ",2009,1,B2, -   ,10/4/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6585,26, ,S2,5484 AMBOY ROAD                          ,            ,10312, 2 , 1 , 3 ," 9,025 "," 2,711 ",1931,1,S2," 850,000 ",11/7/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6820,9, ,B9,3 ALBOURNE AVENUE EAST                   ,            ,10312, 2 , -   , 2 ," 3,860 "," 1,352 ",1955,1,B9," 518,000 ",4/1/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6820,9, ,B9,3 ALBOURNE AVENUE EAST                   ,            ,10312, 2 , -   , 2 ," 3,860 "," 1,352 ",1955,1,B9, -   ,4/1/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6820,45, ,B2,46 ASHLAND AVENUE EAST                   ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,424 ",1975,1,B2, -   ,6/23/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6820,53, ,B2,30 ASHLAND AVENUE EAST                   ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,424 ",1975,1,B2," 610,000 ",9/27/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6820,61, ,B2,14 ASHLAND AVENUE EAST                   ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,424 ",1975,1,B2," 325,000 ",10/20/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6821,61, ,B2,90 WEST TERRACE                          ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,288 ",1970,1,B2," 300,000 ",7/1/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6828,46, ,B2,1532 DRUMGOOLE ROAD WEST                 ,            ,10312, 2 , -   , 2 ," 4,118 "," 3,094 ",2004,1,B2," 772,500 ",8/4/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6833,53, ,B2,355 DARLINGTON AVENUE                    ,            ,10312, 2 , -   , 2 ," 7,700 "," 4,160 ",1992,1,B2," 800,000 ",1/25/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6834,4, ,B2,841 MARCY AVENUE                         ,            ,10309, 2 , -   , 2 ," 4,000 "," 2,200 ",2012,1,B2," 879,000 ",8/15/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6836,34, ,B9,366 RAMONA AVENUE                        ,            ,10312, 2 , -   , 2 ," 9,900 "," 4,400 ",1984,1,B9," 1,005,000 ",2/17/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6872,50, ,B2,1740 CARLTON AVENUE                      ,            ,10309, 2 , -   , 2 ," 8,000 "," 2,400 ",1983,1,B2, -   ,2/11/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6872,50, ,B2,1740 CARLTON AVENUE                      ,            ,10309, 2 , -   , 2 ," 8,000 "," 2,400 ",1983,1,B2, -   ,2/11/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6873,6, ,B2,419 DARLINGTON AVENUE                    ,            ,10309, 2 , -   , 2 ," 4,300 "," 2,780 ",2005,1,B2," 865,000 ",11/9/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6873,20, ,B2,449 DARLINGTON AVENUE                    ,            ,10309, 2 , -   , 2 ," 5,000 "," 4,126 ",2008,1,B2," 975,000 ",9/27/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6873,38, ,B2,892 EDGEGROVE AVENUE                     ,            ,10309, 2 , -   , 2 ," 5,000 "," 3,876 ",2014,1,B2," 925,000 ",1/14/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6873,40, ,B2,888 EDGEGROVE AVENUE                     ,            ,10309, 2 , -   , 2 ," 5,000 "," 3,876 ",2014,1,B2," 925,000 ",4/4/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6874,4, ,B2,865 EDGEGROVE AVENUE                     ,            ,10309, 2 , -   , 2 ," 8,500 "," 2,800 ",1980,1,B2," 93,000 ",9/28/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6874,11, ,B2,875 EDGEGROVE AVENUE                     ,            ,10309, 2 , -   , 2 ," 4,000 "," 3,155 ",2004,1,B2," 910,000 ",7/8/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6874,19, ,B1,893 EDGEGROVE AVENUE                     ,            ,10309, 2 , -   , 2 ," 10,000 "," 3,400 ",1980,1,B1, -   ,5/3/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6874,19, ,B1,893 EDGEGROVE AVENUE                     ,            ,10309, 2 , -   , 2 ," 10,000 "," 3,400 ",1980,1,B1, -   ,1/19/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6879,8, ,B2,934 IONIA AVENUE                         ,            ,10309, 2 , 1 , 2 ," 6,000 "," 3,925 ",1987,1,B2," 675,000 ",5/27/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6880,28, ,B2,870 LAMONT AVENUE                        ,            ,10309, 2 , -   , 2 ," 10,000 "," 4,352 ",1978,1,B2, -   ,6/21/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6881,1, ,B2,367 FOSTER ROAD                          ,            ,10309, 2 , -   , 2 ," 10,000 "," 2,864 ",1975,1,B2, -   ,8/23/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6881,52, ,B2,883 LAMONT AVENUE                        ,            ,10309, 2 , -   , 2 ," 10,000 "," 3,004 ",1975,1,B2," 917,000 ",11/15/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6881,58, ,B2,905 LAMONT AVENUE                        ,            ,10309, 2 , -   , 2 ," 5,000 "," 3,964 ",2004,1,B2, -   ,8/29/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6882,56, ,B2,770 RATHBUN AVENUE                       ,            ,10309, 2 , -   , 2 ," 4,500 "," 4,583 ",1975,1,B2, -   ,8/4/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6883,1, ,B2,738 MARCY AVENUE                         ,            ,10309, 2 , -   , 2 ," 9,500 "," 4,505 ",1983,1,B2, -   ,5/12/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6886,52, ,B2,849 RATHBUN AVENUE                       ,            ,10309, 2 , -   , 2 ," 3,811 "," 2,616 ",1983,1,B2," 643,500 ",8/30/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6888,58, ,B2,879 SHELDON AVENUE                       ,            ,10309, 2 , -   , 2 ," 4,100 "," 2,228 ",1960,1,B2," 531,478 ",4/27/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6891,70, ,B2,801 SINCLAIR AVENUE                      ,            ,10309, 2 , -   , 2 ," 4,074 "," 2,808 ",1985,1,B2, -   ,10/31/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6892,37, ,B2,786 STAFFORD AVENUE                      ,            ,10309, 2 , -   , 2 ," 3,039 "," 1,872 ",1984,1,B2," 575,000 ",7/6/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6892,133, ,B2,895 SINCLAIR AVENUE                      ,            ,10309, 2 , -   , 2 ," 5,000 "," 3,588 ",2006,1,B2," 830,000 ",4/27/2016
5,HUGUENOT                 ,02  TWO FAMILY DWELLINGS                    ,1,6893,8, ,B2,130 RAMAPO AVENUE                        ,            ,10309, 2 , -   , 2 ," 6,060 "," 2,880 ",1970,1,B2, -   ,1/27/2016
5,HUGUENOT                 ,04  TAX CLASS 1 CONDOS                      ,1C,6324,1001, ,R6,5291 AMBOY ROAD                          ,A           ,10312, 1 , -   , 1 , -   , -   ,2008,1,R6," 480,000 ",8/30/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6316,23, ,V0,SINCLAIR AVENUE                          ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0," 40,000 ",10/20/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6316,68, ,V0,NIPPON AVENUE                            ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0," 275,000 ",12/5/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6316,68, ,V0,NIPPON AVENUE                            ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0," 120,000 ",6/3/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6324,138, ,B2,258 DOWNES AVENUE                        ,            ,10312, 2 , -   , 2 ," 11,500 "," 4,332 ",1980,1,V0," 470,000 ",11/21/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6540,8, ,V0,N/A IRVINGTON STREET                     ,            ,10312, -   , -   , -   ," 12,240 ", -   ,0,1,V0, -   ,12/28/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6565,11, ,V0,STECHER STREET                           ,            ,0, -   , -   , -   ," 4,000 ", -   ,0,1,V0," 270,000 ",8/18/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6575,7, ,V0,HUGUENOT AVENUE                          ,            ,0, -   , -   , -   ," 3,300 ", -   ,0,1,V0," 400,000 ",8/12/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6575,9, ,V0,N/A HUGUENOT AVENUE                      ,            ,0, -   , -   , -   ," 3,300 ", -   ,0,1,V0, -   ,8/12/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6836,68, ,V0,HUGUENOT AVENUE                          ,            ,0, -   , -   , -   ," 12,000 ", -   ,0,1,V0," 565,000 ",11/30/2016
5,HUGUENOT                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6878,4, ,V0,479 DARLINGTON AVENUE                    ,            ,10309, -   , -   , -   ," 6,000 ", -   ,0,1,V0, -   ,8/31/2016
5,HUGUENOT                 ,21  OFFICE BUILDINGS                        ,4,6550,1, ,O8,5405 HYLAN BOULEVARD                     ,            ,10312, 1 , 3 , 4 ," 10,400 "," 8,100 ",2004,4,O8," 1,900,000 ",9/14/2016
5,HUGUENOT                 ,21  OFFICE BUILDINGS                        ,4,6579,21, ,O7,5430 AMBOY ROAD                          ,            ,10312, -   , 1 , 1 ," 7,000 ", 950 ,1931,4,O7," 290,000 ",3/4/2016
5,HUGUENOT                 ,21  OFFICE BUILDINGS                        ,4,6579,23, ,O7,5428 AMBOY ROAD                          ,            ,10312, -   , 1 , 1 ," 7,000 "," 1,396 ",1930,4,O7," 405,000 ",3/4/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,72,103, ,A1,130 TYSEN STREET                         ,            ,10301, 1 , -   , 1 ," 10,000 "," 2,220 ",1901,1,A1," 740,000 ",10/18/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,78,5, ,A2,20 DELAFIELD PLACE                       ,            ,10310, 1 , -   , 1 ," 7,450 "," 1,537 ",1950,1,A2," 530,000 ",6/7/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,78,32, ,A1,21 AMELIA COURT                          ,            ,10310, 1 , -   , 1 ," 4,500 "," 1,594 ",1920,1,A1," 430,000 ",12/21/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,78,94, ,A2,106 KISSEL AVENUE                        ,            ,10310, 1 , -   , 1 ," 5,280 ", 975 ,1950,1,A2," 439,000 ",6/30/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,78,230, ,A2,166 KISSEL AVENUE                        ,            ,10310, 1 , -   , 1 ," 4,725 ", 910 ,1950,1,A2," 407,000 ",8/1/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,78,310, ,A2,23 LINDEN STREET                         ,            ,10310, 1 , -   , 1 ," 4,000 "," 1,178 ",1950,1,A2, -   ,1/20/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,78,310, ,A2,23 LINDEN STREET                         ,            ,10310, 1 , -   , 1 ," 4,000 "," 1,178 ",1950,1,A2, -   ,1/20/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,138,183, ,A2,475 HENDERSON AVENUE                     ,            ,10310, 1 , -   , 1 ," 4,950 ", 968 ,1955,1,A2," 515,000 ",9/29/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,138,183, ,A2,475 HENDERSON AVENUE                     ,            ,10310, 1 , -   , 1 ," 4,950 ", 968 ,1955,1,A2," 300,000 ",5/5/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,138,202, ,A1,219 DAVIS AVENUE                         ,            ,10310, 1 , -   , 1 ," 3,800 "," 1,304 ",1930,1,A1," 446,000 ",9/30/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,138,302, ,A1,100 WALNUT STREET                        ,            ,10310, 1 , -   , 1 ," 3,675 "," 1,464 ",1930,1,A1," 397,500 ",7/15/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,138,364, ,A1,11 STEBBINS AVENUE                       ,            ,10310, 1 , -   , 1 ," 3,745 "," 1,560 ",1930,1,A1," 437,500 ",7/18/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,138,381, ,A2,11 CURTIS COURT                          ,            ,10310, 1 , -   , 1 ," 5,000 "," 1,196 ",1955,1,A2," 550,000 ",12/15/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,138,381, ,A2,11 CURTIS COURT                          ,            ,10310, 1 , -   , 1 ," 5,000 "," 1,196 ",1955,1,A2," 310,000 ",7/13/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,149,130, ,A2,121 PELTON AVENUE                        ,            ,10310, 1 , -   , 1 ," 4,750 "," 1,600 ",1945,1,A2, -   ,6/30/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,149,145, ,A1,91 PELTON AVENUE                         ,            ,10310, 1 , -   , 1 ," 3,515 "," 1,168 ",1925,1,A1," 415,000 ",6/29/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,149,187, ,A1,17 PELTON AVENUE                         ,            ,10310, 1 , -   , 1 ," 2,425 "," 1,272 ",1925,1,A1, -   ,9/6/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,149,486, ,A1,5 DAVIS COURT                            ,            ,10310, 1 , -   , 1 ," 2,325 "," 1,216 ",1920,1,A1," 247,275 ",4/13/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,150,280, ,A5,161 BEMENT AVENUE                        ,            ,10310, 1 , -   , 1 ," 2,383 "," 2,295 ",2006,1,A5, -   ,7/21/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,150,339, ,A1,179 BEMENT COURT                         ,            ,10310, 1 , -   , 1 ," 2,370 "," 1,296 ",1935,1,A1," 365,000 ",6/16/2016
5,LIVINGSTON               ,01  ONE FAMILY DWELLINGS                    ,1,150,405, ,A5,32 ELIZABETH AVENUE                      ,            ,10310, 1 , -   , 1 ," 2,456 "," 1,660 ",1999,1,A5," 237,151 ",4/20/2016
5,LIVINGSTON               ,02  TWO FAMILY DWELLINGS                    ,1,70,1, ,B2,91 TYSEN STREET                          ,            ,10301, 2 , -   , 2 ," 2,450 "," 1,836 ",1920,1,B2," 350,000 ",9/9/2016
5,LIVINGSTON               ,02  TWO FAMILY DWELLINGS                    ,1,70,31, ,S2,794 RICHMOND TERRACE                     ,            ,10301, 2 , 1 , 3 ," 4,425 "," 3,651 ",1860,1,S2, -   ,1/28/2016
5,LIVINGSTON               ,02  TWO FAMILY DWELLINGS                    ,1,70,38, ,B2,18-20 CLINTON AVENUE                     ,            ,10301, 2 , -   , 2 ," 9,130 "," 3,456 ",1899,1,B2," 460,911 ",11/9/2016
5,LIVINGSTON               ,02  TWO FAMILY DWELLINGS                    ,1,72,6, ,B2,133 TYSEN STREET                         ,            ,10301, 2 , -   , 2 ," 7,250 "," 3,689 ",1901,1,B2," 685,000 ",6/29/2016
5,LIVINGSTON               ,02  TWO FAMILY DWELLINGS                    ,1,78,59, ,B2,85 BARD AVENUE                           ,            ,10310, 2 , -   , 2 ," 6,000 "," 2,100 ",1950,1,B2," 625,000 ",12/9/2016
5,LIVINGSTON               ,03  THREE FAMILY DWELLINGS                  ,1,70,13, ,C0,61 TYSEN STREET                          ,            ,10301, 3 , -   , 3 ," 3,725 "," 2,156 ",1901,1,C0," 314,340 ",3/15/2016
5,LIVINGSTON               ,05  TAX CLASS 1 VACANT LAND                 ,1B,78,75, ,V0,65 BARD AVENUE                           ,            ,10310, -   , -   , -   ," 7,500 ", -   ,0,1,V0," 256,000 ",6/1/2016
5,LIVINGSTON               ,06  TAX CLASS 1 - OTHER                     ,1,149,188, ,G0,15 PELTON AVENUE                         ,            ,10310, -   , -   , -   ," 2,425 ", -   ,1950,1,G0, -   ,9/6/2016
5,LIVINGSTON               ,09  COOPS - WALKUP APARTMENTS               ,2,138,119, ,C6,"156 BARD AVENUE, 10B                     ",            ,10310, -   , -   , -   , -   , -   ,1947,2,C6," 150,000 ",1/15/2016
5,LIVINGSTON               ,09  COOPS - WALKUP APARTMENTS               ,2,138,119, ,C6,"158 BARD AVENUE, 9A                      ",            ,10310, -   , -   , -   , -   , -   ,1947,2,C6," 150,000 ",1/22/2016
5,LIVINGSTON               ,09  COOPS - WALKUP APARTMENTS               ,2,138,119, ,C6,"146 BARD AVENUE, 22A                     ",            ,10310, -   , -   , -   , -   , -   ,1947,2,C6," 135,000 ",1/27/2016
5,LIVINGSTON               ,09  COOPS - WALKUP APARTMENTS               ,2,138,119, ,C6,"154 BARD AVENUE, 14B                     ",            ,10310, -   , -   , -   , -   , -   ,1947,2,C6," 162,500 ",6/3/2016
5,LIVINGSTON               ,09  COOPS - WALKUP APARTMENTS               ,2,138,119, ,C6,"162 BARD AVENUE, 3A                      ",            ,10310, -   , -   , -   , -   , -   ,1947,2,C6," 142,000 ",8/16/2016
5,LIVINGSTON               ,09  COOPS - WALKUP APARTMENTS               ,2,138,119, ,C6,"160 BARD AVENUE, 5B                      ",            ,10310, -   , -   , -   , -   , -   ,1947,2,C6," 130,000 ",10/20/2016
5,LIVINGSTON               ,41  TAX CLASS 4 - OTHER                     ,4,149,20, ,Z9,RICHMOND TERRACE                         ,            ,10310, -   , 1 , 1 ," 4,703 ", -   ,1980,4,Z9," 60,000 ",3/8/2016
5,MANOR HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,689,300, ,A1,31 TOWNLEY AVENUE                        ,            ,10314, 1 , -   , 1 ," 6,029 "," 2,398 ",1975,1,A1," 738,000 ",9/12/2016
