"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4557,27, ,A5,2940 LURTING AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,950 "," 1,782 ",1950,1,A5," 299,000 ",2/19/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4560,27, ,A5,1154 ADEE AVE                            ,            ,10469, 1 , -   , 1 ," 1,225 "," 1,440 ",1950,1,A5," 170,000 ",5/19/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4560,43, ,A9,2939 TENBROECK AVENUE                    ,            ,10469, 1 , -   , 1 ," 2,500 "," 1,584 ",1930,1,A9," 312,000 ",7/20/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4561,63, ,A5,2915 PEARSALL AVENUE                     ,            ,10469, 1 , -   , 1 ," 2,500 "," 2,070 ",1965,1,A5," 455,000 ",2/22/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4562,37, ,A5,1230 ADEE AVE                            ,            ,10469, 1 , -   , 1 ," 1,772 "," 1,536 ",1945,1,A5," 330,000 ",3/31/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4562,56, ,A9,2921 THROOP AVENUE                       ,            ,10469, 1 , -   , 1 ," 5,000 "," 1,480 ",1930,1,A9, -   ,1/20/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4564,143, ,A5,2901 DEWITT PLACE                        ,            ,10469, 1 , -   , 1 ," 1,520 "," 1,536 ",1950,1,A5," 340,000 ",5/11/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4564,162, ,A5,2863 DEWITT                              ,            ,10469, 1 , -   , 1 ," 1,520 "," 1,536 ",1950,1,A5," 374,400 ",5/5/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4566,28, ,A2,2938 MORGAN AVENUE                       ,            ,10469, 1 , -   , 1 ," 2,500 ", 864 ,1940,1,A2, -   ,8/4/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4572,40, ,A5,3019 MATTHEWS AVENUE                     ,            ,10467, 1 , -   , 1 ," 1,800 "," 1,566 ",1960,1,A5, -   ,9/1/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4573,18, ,A5,3026 MATTHEWS AVENUE                     ,            ,10467, 1 , -   , 1 ," 1,800 "," 1,521 ",1950,1,A5," 296,625 ",8/19/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4573,18, ,A5,3026 MATTHEWS AVENUE                     ,            ,10467, 1 , -   , 1 ," 1,800 "," 1,521 ",1950,1,A5," 533,334 ",8/4/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4575,9, ,A5,3006 RADCLIFF AVENUE                     ,            ,10469, 1 , -   , 1 ," 2,667 "," 1,296 ",1950,1,A5, -   ,5/10/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4577,6, ,A2,1007 ADEE AVENUE                         ,            ,10469, 1 , -   , 1 ," 2,500 ", 870 ,1930,1,A2," 465,557 ",11/7/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4577,49, ,A1,3011 HONE AVENUE                         ,            ,10469, 1 , -   , 1 ," 2,500 "," 1,074 ",1915,1,A1," 319,000 ",1/28/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4579,51, ,A5,3015 LACONIA AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,700 "," 1,944 ",1960,1,A5," 320,000 ",4/18/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4580,54, ,A5,3033 YATES AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,800 "," 1,370 ",1960,1,A5, -   ,7/18/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4580,61, ,A5,3011 YATES AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,967 "," 1,336 ",1960,1,A5, -   ,6/17/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4586,26, ,A5,2936 BOUCK AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,600 "," 1,120 ",1950,1,A5," 185,000 ",7/29/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4588,33, ,A5,3057 WILSON AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,350 "," 1,782 ",1965,1,A5," 325,000 ",5/27/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4588,124, ,A5,3044 BOUCK AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,625 "," 1,540 ",1950,1,A5, -   ,2/8/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4589,59, ,A2,3037 YOUNG AVENUE                        ,            ,10469, 1 , -   , 1 ," 3,000 "," 1,294 ",1935,1,A2," 350,000 ",6/30/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4590,36, ,A5,3046 YOUNG AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,350 "," 1,312 ",1965,1,A5, 10 ,3/22/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4590,37, ,A5,3048 YOUNG AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,350 "," 1,312 ",1965,1,A5," 355,000 ",11/2/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4600,1, ,S1,3300 WHITE PLAINS ROAD                   ,            ,10467, 1 , 1 , 2 ," 1,453 "," 2,994 ",1931,1,S1," 500,000 ",9/7/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4607,20, ,A5,3306 BARNES AVENUE                       ,            ,10467, 1 , -   , 1 ," 1,568 "," 1,392 ",1945,1,A5," 270,000 ",9/20/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4607,123, ,A5,3316 BARNES AVENUE                       ,            ,10467, 1 , -   , 1 ," 2,032 "," 1,392 ",1945,1,A5," 350,000 ",11/15/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4609,24, ,A5,3240 RADCLIFF AVE                        ,            ,10469, 1 , -   , 1 ," 2,200 "," 1,737 ",1955,1,A5," 240,000 ",8/3/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4609,24, ,A5,3240 RADCLIFF AVENUE                     ,            ,10469, 1 , -   , 1 ," 2,200 "," 1,737 ",1955,1,A5," 150,000 ",7/11/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4609,40, ,A5,3241 COLDEN AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,767 "," 2,008 ",1955,1,A5, -   ,11/19/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4616,64, ,A5,3223 TENBROECK AVENUE                    ,            ,10469, 1 , -   , 1 ," 2,500 "," 1,224 ",1960,1,A5, -   ,6/2/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4617,1, ,A5,3211 PEARSALL AVENUE                     ,            ,10469, 1 , -   , 1 ," 2,592 "," 1,728 ",1955,1,A5," 280,000 ",11/8/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4617,1, ,A5,3211 PEARSALL AVENUE                     ,            ,10469, 1 , -   , 1 ," 2,592 "," 1,728 ",1955,1,A5, -   ,11/8/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4617,5, ,A5,3203 PEARSALL AVENUE                     ,            ,10469, 1 , -   , 1 ," 1,892 "," 1,420 ",1955,1,A5," 355,000 ",12/9/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4617,54, ,A2,3221 PEARSALL AVENUE                     ,            ,10469, 1 , -   , 1 ," 10,000 "," 1,950 ",1940,1,A2," 630,000 ",4/11/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4618,1, ,A5,3201 THROOP AVENUE                       ,            ,10469, 1 , -   , 1 ," 2,300 "," 1,530 ",1950,1,A5," 230,000 ",6/1/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4618,10, ,A5,3208 PEARSALL AVENUE                     ,            ,10469, 1 , -   , 1 ," 1,700 "," 1,530 ",1950,1,A5," 375,000 ",10/3/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4623,5, ,A2,3312 BARKER AVENUE                       ,            ,10467, 1 , -   , 1 ," 6,292 "," 1,094 ",1945,1,A2," 385,000 ",9/30/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4623,5, ,A2,3312 BARKER AVENUE                       ,            ,10467, 1 , -   , 1 ," 6,292 "," 1,094 ",1945,1,A2," 174,000 ",2/3/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4623,46, ,A1,3339 OLINVILLE AVENUE                    ,            ,10467, 1 , -   , 1 ," 3,979 "," 2,084 ",1910,1,A1," 275,000 ",6/20/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4630,4, ,A5,741 BARTHOLDI STREET                     ,            ,10467, 1 , -   , 1 ," 1,900 "," 1,925 ",1935,1,A5," 275,000 ",12/5/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4631,29, ,A5,3379 CAPUCHIN WAY                        ,            ,10467, 1 , -   , 1 ," 1,900 "," 1,160 ",1945,1,A5," 290,000 ",4/26/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4632,121, ,A5,796B MAGENTA STREET                      ,            ,10467, 1 , -   , 1 ," 1,615 "," 1,160 ",1950,1,A5," 330,000 ",9/16/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4634,69, ,A5,3335 RADCLIFF AVENUE                     ,            ,10469, 1 , -   , 1 ," 2,000 "," 1,727 ",1935,1,A5," 228,603 ",9/28/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4636,9, ,A5,3302 COLDEN AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,967 "," 1,828 ",1950,1,A5, -   ,12/28/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4637,13, ,A5,3310 PAULDING AVENUE                     ,            ,10469, 1 , -   , 1 ," 1,800 "," 1,575 ",1950,1,A5," 300,000 ",12/1/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4637,50, ,A5,3315 HONE AVENUE                         ,            ,10469, 1 , -   , 1 ," 2,400 "," 1,810 ",1945,1,A5," 399,000 ",10/18/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4638,10, ,A5,1051 DUNCAN STREET                       ,            ,10469, 1 , -   , 1 ," 1,950 "," 2,052 ",1945,1,A5, -   ,5/26/2016
2,BRONXDALE                ,01  ONE FAMILY DWELLINGS                    ,1,4638,13, ,A2,3318 HONE AVENUE                         ,            ,10469, 1 , -   , 1 ," 2,500 "," 1,674 ",1899,1,A2," 104,000 ",9/1/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4340,8, ,S2,2278 BRONX PARK EAST                     ,            ,10467, 2 , 1 , 3 ," 6,575 "," 4,392 ",1925,1,S2," 1,100,000 ",9/16/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4424,26, ,B9,2448 BRONX PARK EAST                     ,            ,10467, 2 , -   , 2 ," 2,571 "," 2,520 ",1960,1,B9," 435,000 ",12/1/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4424,26, ,B9,2448 BRONX PARK EAST                     ,            ,10467, 2 , -   , 2 ," 2,571 "," 2,520 ",1960,1,B9," 190,000 ",4/14/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4425,22, ,B1,2438 BARKER AVENUE                       ,            ,10467, 2 , -   , 2 ," 5,000 "," 3,335 ",1910,1,B1," 630,000 ",11/22/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4509,48, ,B1,2739 CRUGER AVENUE                       ,            ,10467, 2 , -   , 2 ," 3,000 "," 2,680 ",1925,1,B1, -   ,10/21/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4510,1, ,S2,725 ALLERTON AVENUE                      ,            ,10467, 2 , 1 , 3 ," 1,624 "," 3,240 ",1931,1,S2," 390,000 ",11/9/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4510,24, ,B1,2748 CRUGER AVE                          ,            ,10467, 2 , -   , 2 ," 2,500 "," 1,710 ",1925,1,B1," 635,000 ",8/12/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4510,49, ,B1,2731 HOLLAND AVENUE                      ,            ,10467, 2 , -   , 2 ," 2,500 "," 2,393 ",1925,1,B1," 459,000 ",9/29/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4510,49, ,B1,2731 HOLLAND AVENUE                      ,            ,10467, 2 , -   , 2 ," 2,500 "," 2,393 ",1925,1,B1, -   ,8/15/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4510,49, ,B1,2731 HOLLAND AVENUE                      ,            ,10467, 2 , -   , 2 ," 2,500 "," 2,393 ",1925,1,B1," 261,040 ",1/12/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4514,34, ,B1,2759 BRONXWOOD AVENUE                    ,            ,10469, 2 , -   , 2 ," 2,500 "," 2,110 ",1945,1,B1," 363,000 ",1/11/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4518,21, ,B1,2732 PAULDING AVENUE                     ,            ,10469, 2 , -   , 2 ," 2,500 "," 3,512 ",2005,1,B1," 665,000 ",8/31/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4518,21, ,B1,2732 PAULDING AVENUE                     ,            ,10469, 2 , -   , 2 ," 2,500 "," 3,512 ",2005,1,B1, -   ,8/31/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4518,23, ,B1,2736 PAULDING AVENUE                     ,            ,10469, 2 , -   , 2 ," 2,500 "," 3,512 ",2005,1,B1," 668,800 ",10/7/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4519,37, ,B1,2751 LURTING AVENUE                      ,            ,10469, 2 , -   , 2 ," 2,100 "," 4,048 ",2004,1,B1," 585,000 ",8/11/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4520,5, ,B2,2710 LURTING AVENUE                      ,            ,10469, 2 , -   , 2 ," 2,500 "," 1,920 ",1925,1,B2," 605,000 ",10/27/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4520,14, ,B3,2732 LURTING AVENUE                      ,            ,10469, 2 , -   , 2 ," 1,800 "," 1,876 ",1950,1,B3," 453,500 ",4/12/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4520,114, ,B3,2734 LURTING AVENUE                      ,            ,10469, 2 , -   , 2 ," 1,800 "," 1,876 ",1950,1,B3," 365,000 ",8/11/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4521,18, ,B3,2724 LACONIA AVENUE                      ,            ,10469, 2 , -   , 2 ," 2,500 "," 2,025 ",1955,1,B3," 400,000 ",11/8/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4522,39, ,B1,2747 HERING AVENUE                       ,            ,10469, 2 , -   , 2 ," 5,000 "," 2,924 ",1950,1,B1, -   ,7/14/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4522,41, ,B1,2739 HERING AVENUE                       ,            ,10469, 2 , -   , 2 ," 5,000 "," 2,095 ",1965,1,B1," 520,000 ",10/26/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4522,60, ,B9,1131 ALLERTON AVENUE                     ,            ,10469, 2 , -   , 2 ," 3,000 "," 1,960 ",1950,1,B9," 450,000 ",3/11/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4523,2, ,B9,2702 HERING AVENUE                       ,            ,10469, 2 , -   , 2 ," 1,480 "," 1,990 ",1950,1,B9," 420,000 ",12/21/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4524,18, ,B1,2742 TENBROECK AVENUE                    ,            ,10469, 2 , -   , 2 ," 2,142 "," 1,375 ",1950,1,B1," 429,000 ",12/28/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4524,20, ,B1,2746 TENBROECK AVENUE                    ,            ,10469, 2 , -   , 2 ," 3,425 "," 1,375 ",1950,1,B1," 445,000 ",4/27/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4525,21, ,B1,2752 PEARSALL AVENUE                     ,            ,10469, 2 , -   , 2 ," 2,400 "," 1,912 ",1950,1,B1," 505,000 ",5/26/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4525,45, ,B9,2747 THROOP                              ,            ,10469, 2 , -   , 2 ," 2,142 "," 1,914 ",1960,1,B9," 385,000 ",7/8/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4528,16, ,B1,2718 WILSON AVENUE                       ,            ,10469, 2 , -   , 2 ," 5,642 "," 1,924 ",1950,1,B1," 518,960 ",7/27/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4529,46, ,B1,2737 FISH AVENUE                         ,            ,10469, 2 , -   , 2 ," 2,500 "," 2,321 ",1960,1,B1," 590,000 ",6/10/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4529,54, ,B3,2727 FISH AVENUE                         ,            ,10469, 2 , -   , 2 ," 2,500 "," 2,070 ",1950,1,B3," 485,000 ",7/13/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4532,11, ,B2,2712 MORGAN AVENUE                       ,            ,10469, 2 , -   , 2 ," 5,000 "," 1,200 ",1910,1,B2," 530,000 ",7/15/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4534,77, ,B3,1523 BANTAM PLACE                        ,            ,10469, 2 , -   , 2 ," 2,875 "," 1,781 ",1950,1,B3," 390,000 ",4/8/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4536,17, ,B3,2728 MICKLE AVENUE                       ,            ,10469, 2 , -   , 2 ," 2,800 "," 1,895 ",1955,1,B3," 331,999 ",7/5/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4536,37, ,B1,2743 WESTERVELT AVENUE                   ,            ,10469, 2 , -   , 2 ," 3,975 "," 3,514 ",2004,1,B1," 652,000 ",8/23/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4543,35, ,B3,3051 BARKER AVENUE                       ,            ,10467, 2 , -   , 2 ," 2,127 "," 2,036 ",1935,1,B3," 295,000 ",8/16/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4543,35, ,B3,3051 BARKER AVENUE                       ,            ,10467, 2 , -   , 2 ," 2,127 "," 2,036 ",1935,1,B3," 207,000 ",5/12/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4543,36, ,B2,3049 BARKER AVE                          ,            ,10467, 2 , -   , 2 ," 2,127 "," 2,565 ",1920,1,B2," 300,000 ",11/23/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4543,36, ,B2,3049 BARKER AVENUE                       ,            ,10467, 2 , -   , 2 ," 2,127 "," 2,565 ",1920,1,B2, -   ,4/4/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4543,48, ,B2,3007 BARKER AVENUE                       ,            ,10467, 2 , -   , 2 ," 2,127 "," 2,780 ",1930,1,B2," 426,400 ",11/4/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4547,22, ,B3,2934 CRUGER AVENUE                       ,            ,10467, 2 , -   , 2 ," 1,079 "," 1,362 ",1920,1,B3," 135,000 ",12/27/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4548,47, ,B3,2925 WALLACE AVENUE                      ,            ,10467, 2 , -   , 2 ," 1,800 "," 1,778 ",1950,1,B3," 415,625 ",5/27/2016
2,BRONXDALE                ,02  TWO FAMILY DWELLINGS                    ,1,4549,37, ,B3,2935 BARNES AVENUE                       ,            ,10467, 2 , -   , 2 ," 3,713 "," 2,978 ",1930,1,B3," 690,000 ",11/4/2016
